AccountID,CustomerID,ProductID,BranchID,OpenDateKey,Balance,Status,InterestRate
2100,1822,4,109,20240201,-4894839.61,Active,11.39
2101,1966,4,104,20240127,-6525731.03,Active,11.56
2102,1036,6,102,20241224,-7072018.95,Dormant,15.73
2103,1537,7,103,20230806,-119294.82,Active,25.89
2104,625,2,101,20230107,1459748.1,Active,3.85
2105,1621,3,104,20240711,1350203.33,Active,6.23
2106,1379,9,109,20230322,-5862164.03,Dormant,10.18
2107,945,10,102,20230827,13444696.92,Dormant,0.0
2108,1508,1,107,20240211,1429048.71,Active,5.17
2109,1333,1,107,20230212,1133520.96,Dormant,6.26
2110,343,1,109,20230814,784447.36,Active,6.85
2111,507,2,110,20230812,192026.05,Closed,5.73
2112,240,8,109,20230408,-5573608.81,Active,11.14
2113,1187,9,104,20240902,-4351091.38,Active,10.74
2114,365,1,103,20230101,1052541.31,Active,4.7
2115,1684,7,109,20240803,-115341.66,Dormant,27.07
2116,1178,2,103,20230510,486185.5,Active,3.92
2117,1215,10,103,20241108,8914000.5,Active,0.0
2118,892,1,108,20241030,1107523.0,Active,6.99
2119,1245,1,108,20231230,402907.5,Active,5.14
2120,844,7,110,20240410,-296538.83,Active,29.48
2121,1176,10,107,20231217,12368564.76,Active,0.0
2122,1220,8,105,20240830,-5503713.17,Active,12.24
2123,1405,10,110,20240116,7463552.41,Closed,0.0
2124,397,10,109,20240720,21251007.27,Active,0.0
2125,592,8,109,20241201,-7552604.94,Active,11.08
2126,1191,9,109,20240410,-899201.84,Active,11.36
2127,1094,1,105,20230725,435733.62,Active,3.04
2128,1358,9,107,20240927,-7012914.32,Active,10.95
2129,1712,1,103,20240630,598308.91,Active,7.33
2130,820,5,109,20240719,-4834543.03,Dormant,8.96
2131,367,5,109,20230328,-6676832.38,Active,11.19
2132,454,1,109,20231114,1316012.48,Active,5.58
2133,1364,1,106,20230405,724218.95,Active,6.0
2134,486,10,110,20230805,18553886.94,Dormant,0.0
2135,218,9,106,20230512,-3357152.62,Active,14.99
2136,1896,8,106,20240321,-7325828.65,Active,8.85
2137,1392,6,107,20240605,-6090189.71,Active,11.52
2138,1781,10,106,20231115,16303708.16,Closed,0.0
2139,733,7,105,20230416,-29127.42,Active,28.7
2140,1691,8,109,20230224,-5336483.26,Active,15.23
2141,920,10,101,20230514,12815013.49,Active,0.0
2142,40,2,109,20230812,708684.03,Active,4.87
2143,72,1,102,20230216,946904.06,Active,3.92
2144,1409,2,101,20230727,347158.37,Active,7.14
2145,1985,5,103,20240322,-4831551.2,Active,15.54
2146,562,6,107,20240124,-4491077.43,Active,15.47
2147,767,3,105,20240803,1410057.77,Active,4.7
2148,259,2,106,20230324,1365331.63,Active,5.75
2149,979,3,106,20240618,1398725.91,Active,6.46
2150,1752,3,102,20241115,913873.63,Active,4.49
2151,1301,5,108,20241031,-6355369.13,Active,10.44
2152,1845,7,105,20240219,-162355.16,Active,36.33
2153,1224,4,110,20240921,-3524733.57,Dormant,9.78
2154,1675,4,109,20240924,-1840532.15,Dormant,8.55
2155,1986,3,105,20230307,500192.39,Active,4.56
2156,1437,10,101,20240921,581445.49,Active,0.0
2157,379,2,102,20231122,1394014.28,Active,6.51
2158,1595,3,108,20240825,742485.57,Active,4.92
2159,1316,9,104,20231024,-4959009.75,Active,12.67
2160,658,9,106,20240320,-1409205.06,Active,12.88
2161,1396,6,103,20241214,-5716781.11,Active,10.84
2162,1029,6,108,20230722,-2977534.98,Active,9.13
2163,689,1,109,20240519,1277667.54,Active,3.21
2164,190,5,108,20230312,-3660158.74,Active,10.52
2165,750,4,106,20230428,-6190399.23,Dormant,10.73
2166,1499,5,102,20240524,-6674471.3,Active,14.83
2167,1190,5,110,20230322,-3702725.53,Dormant,10.45
2168,1236,4,101,20240206,-2700291.81,Active,12.16
2169,456,4,102,20230211,-4262316.56,Dormant,11.66
2170,141,4,104,20240930,-6612711.39,Active,12.41
2171,374,7,101,20231105,-153893.96,Dormant,33.11
2172,1664,9,102,20230116,-2853379.68,Active,9.81
2173,403,1,105,20240517,1240987.68,Active,4.96
2174,129,6,103,20230503,-1021705.73,Active,13.69
2175,1704,4,106,20230102,-5845061.42,Active,12.12
2176,1049,1,102,20230104,768314.21,Active,6.89
2177,1405,8,104,20241114,-2375672.04,Active,15.02
2178,1506,8,108,20240630,-5951338.72,Active,15.5
2179,815,10,102,20240129,24679954.76,Active,0.0
2180,280,10,110,20230522,14601998.12,Active,0.0
2181,881,5,106,20231017,-468633.38,Active,12.91
2182,60,1,102,20240929,73288.1,Active,5.68
2183,467,10,101,20230103,13516647.02,Dormant,0.0
2184,1452,6,103,20240406,-806837.33,Active,9.14
2185,1359,9,105,20230827,-7241586.74,Active,9.78
2186,568,9,109,20230512,-2415449.39,Dormant,14.13
2187,1373,10,108,20230628,14779553.67,Active,0.0
2188,1796,6,108,20240122,-2662317.65,Active,13.82
2189,1065,3,109,20230621,1113103.99,Active,6.79
2190,294,2,108,20240602,1118043.43,Active,5.08
2191,1353,2,103,20241113,449560.35,Active,5.43
2192,1859,8,102,20240208,-3723870.68,Active,15.45
2193,1084,5,105,20230429,-7407252.27,Active,14.58
2194,1628,4,107,20231102,-3995900.97,Active,15.05
2195,802,9,102,20240814,-709851.41,Active,13.95
2196,430,9,109,20230505,-2766666.17,Active,11.76
2197,1588,2,110,20240722,369396.77,Active,7.44
2198,1104,2,105,20240714,1417944.74,Active,4.51
2199,1682,1,110,20230215,985380.06,Dormant,6.9
2200,1174,3,102,20231126,668497.04,Active,5.6
2201,303,9,107,20240125,-7400662.76,Active,12.89
2202,1617,6,102,20231112,-5042632.85,Active,13.43
2203,1103,1,108,20240823,1441816.02,Dormant,3.05
2204,653,4,103,20240706,-5403009.67,Active,8.65
2205,250,10,104,20241112,19787987.74,Active,0.0
2206,1757,9,103,20240918,-6830008.66,Active,15.89
2207,1324,6,106,20230510,-1014037.53,Active,13.93
2208,121,9,106,20240210,-6619496.66,Dormant,14.48
2209,1469,2,101,20241011,425827.19,Active,3.27
2210,435,8,104,20241005,-3233664.33,Dormant,15.29
2211,1629,9,108,20240102,-1684850.54,Active,14.18
2212,901,2,104,20241013,1035620.47,Active,5.29
2213,1164,4,104,20240506,-2858177.33,Active,14.49
2214,15,6,109,20241006,-2607969.13,Active,15.05
2215,1989,7,102,20230529,-110015.42,Active,41.2
2216,505,2,106,20240817,1291300.49,Active,6.69
2217,999,10,103,20231025,9248174.7,Active,0.0
2218,778,5,104,20240629,-3173454.7,Active,13.59
2219,275,9,104,20240105,-3798717.47,Active,9.86
2220,325,9,110,20240408,-3403502.46,Active,14.24
2221,10,6,104,20241006,-2395132.86,Active,12.41
2222,523,5,102,20241204,-6545151.71,Active,13.62
2223,1830,2,110,20241028,1498764.79,Closed,5.08
2224,1300,4,106,20240701,-4306535.04,Dormant,14.64
2225,839,5,101,20240714,-7803737.55,Active,15.73
2226,1371,9,109,20230510,-59718.22,Active,12.18
2227,541,3,108,20231129,630127.94,Dormant,4.9
2228,1043,2,105,20230630,951006.25,Active,6.04
2229,1084,10,104,20240208,15003452.99,Dormant,0.0
2230,1179,7,110,20241205,-239186.33,Active,31.53
2231,1424,10,101,20230321,14456861.16,Active,0.0
2232,1758,5,110,20241211,-4097722.73,Dormant,14.24
2233,1546,6,102,20230519,-6852645.05,Dormant,10.28
2234,674,9,108,20240429,-1129489.01,Active,12.18
2235,1820,4,101,20240731,-5152337.79,Active,11.69
2236,1147,2,102,20230527,1136580.88,Dormant,6.78
2237,1589,1,104,20230614,458295.25,Active,3.94
2238,1071,2,109,20240320,740633.08,Active,5.47
2239,1531,6,109,20230314,-1818435.33,Active,10.26
2240,1559,8,108,20240130,-160700.25,Active,10.38
2241,18,10,101,20240106,15755872.12,Closed,0.0
2242,396,9,107,20241209,-7756130.78,Active,9.9
2243,273,6,105,20230913,-6310818.24,Dormant,15.77
2244,139,3,104,20230517,1341763.58,Active,5.75
2245,730,8,108,20240622,-1114906.55,Active,10.51
2246,41,1,108,20240615,1034511.1,Active,6.77
2247,1158,4,103,20230216,-2202244.62,Active,15.98
2248,1129,2,101,20231215,932454.85,Active,6.22
2249,1956,3,103,20240601,1126228.62,Active,5.45
2250,1203,9,108,20240711,-1250635.68,Active,11.42
2251,1912,10,107,20241117,5514809.43,Active,0.0
2252,1016,5,103,20230115,-1524901.26,Dormant,8.6
2253,1422,4,103,20241126,-3382767.32,Dormant,9.31
2254,106,1,104,20231219,458912.66,Active,5.37
2255,782,4,101,20231009,-3825384.57,Active,9.62
2256,1423,3,101,20240419,1401440.92,Active,3.68
2257,1218,6,104,20231105,-3157843.66,Active,14.52
2258,144,10,106,20240404,5316549.97,Active,0.0
2259,21,6,108,20230928,-3832578.82,Active,10.85
2260,1014,4,103,20240229,-2701629.91,Closed,14.48
2261,54,8,104,20230105,-4941920.7,Active,9.17
2262,71,8,103,20241018,-1323969.27,Active,9.32
2263,780,10,101,20240128,18709487.94,Active,0.0
2264,799,8,103,20230315,-1525821.07,Dormant,8.69
2265,648,5,107,20240422,-6349160.07,Active,15.99
2266,343,9,102,20230714,-3817989.91,Active,8.55
2267,502,7,101,20240716,-294975.12,Active,26.6
2268,618,5,103,20240329,-1510153.65,Active,9.58
2269,32,3,106,20231207,272444.49,Active,7.1
2270,169,3,101,20231121,875428.22,Dormant,4.37
2271,1634,8,103,20231027,-3037829.6,Active,8.67
2272,862,6,106,20231203,-800268.35,Active,15.42
2273,162,8,110,20240103,-6555812.4,Active,13.9
2274,1988,3,105,20230322,1422079.88,Active,6.72
2275,1107,6,102,20241209,-3089006.17,Active,9.49
2276,1367,2,106,20231102,1432668.85,Dormant,5.42
2277,187,3,107,20240914,811198.41,Active,4.82
2278,585,10,109,20240414,22179955.61,Active,0.0
2279,1621,9,107,20240130,-1058868.6,Closed,11.98
2280,1860,1,109,20230807,788752.83,Active,4.4
2281,1047,4,108,20240427,-6575871.8,Active,12.68
2282,1157,2,110,20230511,49760.97,Dormant,4.31
2283,268,2,107,20240508,451862.53,Active,3.23
2284,1488,9,104,20241224,-3174653.06,Active,15.71
2285,1708,4,106,20240822,-7838196.95,Active,10.59
2286,896,5,108,20230420,-7559163.85,Active,8.79
2287,459,10,109,20231013,10550351.47,Active,0.0
2288,1464,1,103,20230927,99811.18,Active,3.75
2289,1007,3,101,20241126,539560.15,Dormant,4.48
2290,1560,4,101,20231019,-534628.05,Active,8.64
2291,510,5,107,20231008,-3654824.41,Active,12.95
2292,7,9,109,20230505,-4595311.44,Closed,14.34
2293,249,5,102,20240927,-3279240.64,Active,8.52
2294,1753,2,107,20240224,852008.4,Active,6.34
2295,482,3,108,20230310,303110.75,Dormant,5.06
2296,1379,9,110,20230825,-5827707.73,Active,14.05
2297,796,1,109,20230530,1192939.91,Active,4.52
2298,1726,2,109,20240326,638460.85,Active,7.5
2299,84,1,101,20240309,1382117.68,Closed,6.67
2300,1055,5,104,20241012,-2029877.33,Active,9.39
2301,1711,4,108,20230429,-705731.38,Dormant,9.22
2302,652,2,110,20230827,833388.65,Active,4.66
2303,1027,3,110,20240315,1444316.28,Closed,4.39
2304,388,5,101,20240504,-593888.03,Active,10.03
2305,569,7,107,20240403,-8991.4,Closed,29.79
2306,1244,10,105,20230107,7442897.04,Active,0.0
2307,829,7,108,20231121,-44480.95,Active,24.97
2308,283,5,101,20230806,-6490400.83,Active,13.8
2309,188,9,103,20230410,-7369171.58,Active,13.39
2310,1222,5,101,20240921,-1236869.91,Active,15.18
2311,1088,6,109,20230117,-7103578.44,Active,12.23
2312,1854,3,108,20230715,341874.87,Active,7.11
2313,395,7,105,20231213,-47930.83,Active,40.75
2314,931,1,101,20240712,442694.2,Active,3.72
2315,1581,9,103,20231028,-4435700.72,Active,10.99
2316,1407,7,102,20240306,-188502.54,Closed,38.15
2317,709,10,101,20241228,7528185.04,Active,0.0
2318,1810,1,101,20230215,697507.75,Active,3.78
2319,874,7,101,20231116,-16134.63,Active,26.3
2320,294,8,102,20240327,-285516.49,Active,13.93
2321,360,4,103,20231220,-4563996.54,Active,15.93
2322,141,6,102,20240215,-1044492.89,Active,13.41
2323,1091,6,101,20240208,-4007180.0,Active,11.72
2324,460,5,105,20240310,-3085593.55,Dormant,8.85
2325,1342,3,103,20230813,1467725.64,Active,4.89
2326,1299,5,107,20240511,-6610478.53,Active,8.69
2327,682,4,101,20230706,-2959310.02,Active,13.89
2328,420,5,108,20230914,-6770487.12,Active,10.45
2329,1969,7,102,20240326,-147350.71,Active,31.38
2330,1926,6,102,20240221,-6008153.35,Active,9.45
2331,1952,3,107,20231024,680141.73,Active,3.02
2332,857,7,106,20230224,-279564.69,Closed,38.1
2333,1753,3,105,20240107,1475364.05,Active,7.3
2334,906,7,109,20240808,-132599.35,Active,39.41
2335,1278,5,108,20240808,-3763298.11,Active,9.1
2336,124,4,106,20240910,-169605.64,Dormant,11.6
2337,1652,9,105,20230324,-4029758.45,Active,12.13
2338,299,3,104,20231204,470497.3,Active,4.22
2339,110,5,107,20230730,-7035705.82,Active,14.15
2340,1941,2,103,20231201,131234.09,Active,6.56
2341,518,10,106,20241119,4508860.25,Active,0.0
2342,36,7,105,20230908,-240308.95,Active,35.57
2343,254,2,110,20231019,740093.38,Active,3.88
2344,1088,3,108,20240229,374367.37,Active,6.86
2345,629,4,106,20240813,-5433487.33,Active,14.42
2346,1770,9,103,20230319,-5805924.45,Active,12.46
2347,1642,7,109,20231005,-6959.73,Active,31.29
2348,1586,1,106,20240720,1270266.62,Closed,6.67
2349,373,2,103,20240125,1222951.13,Active,4.67
2350,1536,5,102,20230713,-6427070.48,Dormant,9.9
2351,243,7,101,20230819,-93286.61,Active,37.39
2352,9,4,108,20240801,-1181107.03,Active,13.85
2353,1035,7,101,20230502,-296236.29,Active,27.65
2354,1432,4,102,20240412,-4777662.28,Active,12.63
2355,1238,1,102,20240811,135108.7,Dormant,4.24
2356,430,5,108,20241001,-6515666.52,Active,10.31
2357,1017,2,110,20230827,1234130.87,Active,6.43
2358,94,2,107,20230505,1326275.03,Closed,3.7
2359,727,10,101,20240902,18183084.25,Active,0.0
2360,584,8,109,20241221,-2662821.2,Active,11.23
2361,247,2,104,20230430,1437348.42,Active,4.53
2362,340,2,101,20230412,709349.82,Active,3.75
2363,1777,8,109,20231201,-5970185.11,Active,12.04
2364,1227,1,104,20231017,702454.44,Active,7.25
2365,57,9,109,20230731,-932992.15,Closed,13.12
2366,317,3,104,20240315,1015592.31,Active,6.96
2367,787,5,108,20230214,-3948759.55,Active,9.4
2368,694,4,101,20240905,-3606899.15,Dormant,11.64
2369,1843,1,103,20230511,1197605.07,Active,5.46
2370,1468,9,106,20240126,-6285806.12,Closed,11.99
2371,65,1,103,20230704,977346.43,Active,6.01
2372,1636,3,104,20240115,1314632.1,Active,7.34
2373,1689,2,107,20240716,878035.21,Active,6.55
2374,1370,7,109,20230101,-105723.47,Active,32.21
2375,967,1,107,20241002,1201469.68,Active,6.07
2376,895,10,102,20240223,6524741.53,Dormant,0.0
2377,747,3,102,20230519,483459.24,Dormant,6.31
2378,1833,5,103,20240430,-3137741.77,Dormant,8.53
2379,446,4,106,20230131,-419044.27,Active,15.56
2380,1071,5,103,20231219,-2292450.95,Active,10.09
2381,231,10,109,20240501,21709712.08,Active,0.0
2382,1752,5,109,20240130,-574369.38,Active,8.68
2383,220,7,110,20230622,-242810.67,Active,25.34
2384,1758,4,101,20240310,-1221512.81,Active,11.26
2385,976,6,109,20231212,-7913835.95,Active,13.74
2386,1627,4,104,20240831,-5358585.49,Dormant,15.52
2387,477,5,109,20240626,-771186.02,Active,8.52
2388,243,5,108,20230319,-3393858.37,Active,14.27
2389,1036,10,107,20230911,21460306.86,Active,0.0
2390,1131,6,106,20241219,-5968457.0,Active,15.36
2391,1119,2,108,20230622,1361503.45,Active,4.48
2392,480,10,106,20230420,19244383.01,Active,0.0
2393,742,5,103,20241201,-3042225.35,Active,15.54
2394,1376,10,108,20240729,4439015.8,Active,0.0
2395,606,5,107,20241030,-6079108.16,Active,14.82
2396,574,7,108,20230204,-140569.15,Active,24.66
2397,209,1,108,20230605,306157.73,Active,6.72
2398,741,7,105,20240511,-226409.61,Closed,32.65
2399,1542,4,108,20240609,-5333406.8,Active,8.96
2400,652,5,104,20240708,-4264106.43,Dormant,14.32
2401,608,2,105,20231022,755379.05,Active,4.46
2402,371,7,101,20240308,-48599.3,Active,27.11
2403,1540,7,109,20240926,-120847.99,Active,26.66
2404,1137,9,105,20240311,-7976401.99,Active,11.87
2405,279,1,108,20240415,979401.27,Active,4.7
2406,980,2,104,20230113,1414675.62,Active,3.94
2407,1886,7,108,20241207,-125270.69,Active,26.49
2408,447,9,107,20230918,-5790182.71,Active,14.77
2409,833,1,105,20230802,776001.7,Closed,7.21
2410,1212,4,103,20240212,-507398.32,Active,11.01
2411,482,5,101,20240714,-2807482.43,Active,8.69
2412,1709,10,103,20230520,12119501.52,Active,0.0
2413,1960,6,110,20231116,-6837347.63,Active,11.72
2414,19,6,104,20240131,-5470401.14,Active,14.03
2415,119,8,109,20240908,-4783261.11,Active,11.98
2416,706,5,103,20241224,-3518856.82,Active,9.08
2417,57,4,109,20231112,-2114392.18,Active,14.84
2418,1762,7,103,20240220,-136632.5,Active,27.71
2419,361,3,103,20240102,723735.85,Active,3.48
2420,952,6,108,20231217,-3436114.64,Active,9.41
2421,867,3,101,20240610,1169377.28,Dormant,3.71
2422,762,2,105,20230115,403039.1,Active,5.49
2423,477,1,106,20230328,264406.41,Active,3.47
2424,1185,1,104,20231211,877186.7,Active,6.63
2425,1841,3,107,20231030,1492357.81,Active,7.43
2426,29,2,105,20240414,277392.7,Active,4.79
2427,159,1,107,20230126,820004.41,Active,6.91
2428,1810,1,104,20230324,1209528.92,Dormant,3.36
2429,913,1,106,20240701,1028191.08,Active,7.24
2430,407,4,103,20231109,-3335487.16,Active,11.94
2431,573,7,110,20241010,-67163.03,Active,26.04
2432,328,10,105,20230331,19671733.78,Active,0.0
2433,1138,1,109,20230618,334216.31,Active,5.53
2434,1549,6,105,20241101,-533881.32,Active,15.11
2435,1255,9,106,20230810,-914369.39,Active,13.03
2436,461,3,108,20241208,1051370.79,Active,7.46
2437,1108,2,103,20230407,1342316.71,Active,3.53
2438,713,1,105,20240310,1462435.37,Active,5.53
2439,257,7,107,20230201,-135768.75,Dormant,35.63
2440,930,3,109,20231220,967137.39,Active,4.6
2441,1002,5,110,20240430,-6003902.61,Active,12.9
2442,1481,1,109,20241127,1288884.55,Active,4.96
2443,858,8,106,20240212,-6040621.95,Active,14.85
2444,92,9,101,20241109,-5337603.33,Active,15.42
2445,1726,3,110,20240820,70639.74,Active,3.84
2446,761,5,104,20231001,-4976587.34,Active,10.6
2447,1872,1,110,20230808,338530.66,Active,7.04
2448,395,4,104,20230129,-1427839.59,Active,15.68
2449,138,1,103,20230414,1214571.66,Active,7.08
2450,705,1,102,20240722,927669.47,Closed,6.28
2451,581,6,101,20230327,-1846988.78,Active,11.54
2452,1136,9,105,20241026,-5576383.69,Active,10.06
2453,1589,4,104,20240322,-7007418.9,Active,10.71
2454,1883,3,110,20231115,640705.35,Active,3.03
2455,711,10,109,20231215,24995619.91,Active,0.0
2456,1979,5,105,20230819,-769203.64,Active,15.1
2457,1598,6,110,20231107,-3172933.3,Active,15.31
2458,1260,3,101,20230511,177738.69,Active,4.09
2459,406,2,108,20241116,690218.81,Active,5.65
2460,135,1,107,20230512,274196.26,Active,6.49
2461,191,10,104,20240320,22591332.58,Closed,0.0
2462,201,10,103,20230831,4929880.96,Active,0.0
2463,205,8,106,20230607,-1895347.11,Closed,11.51
2464,1751,5,108,20240408,-2582090.27,Active,13.51
2465,1880,7,105,20240426,-114928.54,Active,40.15
2466,53,10,107,20231117,3451405.43,Active,0.0
2467,10,10,110,20230122,4379310.21,Active,0.0
2468,551,6,103,20231231,-2200332.82,Active,9.93
2469,129,6,104,20231217,-6887475.77,Active,11.16
2470,555,4,103,20231011,-847921.73,Active,13.3
2471,1365,1,109,20240131,1277177.25,Active,5.18
2472,1307,3,105,20240514,699740.51,Active,7.38
2473,1519,5,103,20230826,-1268937.12,Active,9.2
2474,1451,5,106,20240312,-5618275.2,Active,12.55
2475,370,1,105,20240314,1157719.5,Active,5.17
2476,1010,7,110,20230827,-59482.28,Active,27.76
2477,349,10,110,20230312,24661344.75,Active,0.0
2478,1788,10,101,20240824,4565264.32,Active,0.0
2479,594,7,105,20230619,-17199.02,Active,33.36
2480,1609,6,109,20230614,-4266718.22,Active,14.72
2481,1993,6,107,20230105,-5699281.63,Active,12.08
2482,353,1,109,20240829,399922.11,Active,5.17
2483,1596,3,106,20241208,458410.2,Active,3.98
2484,1792,6,106,20230729,-687217.13,Active,12.89
2485,326,3,103,20240615,1304495.0,Active,3.04
2486,376,6,107,20230609,-1385621.05,Active,15.12
2487,353,9,107,20230502,-1550188.42,Dormant,14.2
2488,1324,1,102,20240828,1276771.4,Active,3.76
2489,1889,5,102,20241018,-2335414.42,Active,12.8
2490,1614,1,110,20230211,1053546.31,Active,4.88
2491,1421,8,101,20240624,-1118312.06,Active,11.49
2492,1702,6,101,20231015,-7704840.77,Active,11.21
2493,137,8,105,20240425,-5193776.46,Active,8.64
2494,154,1,102,20241121,862806.31,Active,4.11
2495,1104,10,103,20241110,3794485.11,Active,0.0
2496,178,10,104,20230219,9866876.71,Active,0.0
2497,1977,1,109,20240607,216205.68,Active,5.19
2498,820,5,107,20231211,-931633.37,Active,13.64
2499,1722,1,108,20241104,1463449.07,Active,6.92
2500,448,9,106,20240412,-132070.78,Active,12.79
2501,356,4,105,20240407,-3418091.04,Active,11.84
2502,301,4,102,20231205,-1684408.71,Active,15.01
2503,841,2,101,20230425,964728.27,Active,6.57
2504,1460,2,107,20240717,450205.75,Active,7.22
2505,797,6,105,20240127,-7204429.1,Dormant,10.66
2506,403,8,103,20240203,-3738180.0,Active,13.44
2507,742,8,107,20230629,-7159650.04,Active,14.14
2508,1419,4,105,20230910,-4855021.08,Closed,9.85
2509,1677,5,107,20230823,-6480373.36,Dormant,12.05
2510,205,9,109,20240507,-3558973.38,Dormant,15.99
2511,1013,10,110,20240209,14333482.36,Active,0.0
2512,85,3,105,20230505,840982.51,Active,5.0
2513,548,2,108,20240302,253159.18,Active,4.21
2514,687,4,109,20230811,-6600122.12,Active,12.79
2515,1559,1,103,20240512,539044.19,Active,4.32
2516,1527,4,107,20230910,-6744430.23,Active,9.53
2517,85,5,108,20240604,-1425004.99,Active,12.37
2518,546,2,101,20230817,1468900.03,Active,3.01
2519,1026,6,106,20231024,-3879584.9,Active,15.58
2520,801,5,104,20241214,-2604232.34,Active,12.92
2521,1635,1,110,20230828,1171737.78,Active,5.15
2522,1377,7,101,20230926,-91417.41,Active,39.24
2523,1510,2,105,20230303,333971.35,Dormant,5.27
2524,537,5,104,20230218,-3683439.61,Active,11.47
2525,1111,8,106,20230903,-7033838.63,Active,10.42
2526,958,3,107,20230208,1132772.53,Dormant,4.82
2527,1846,2,106,20240913,989023.23,Active,6.97
2528,764,9,110,20230204,-4591464.33,Active,15.54
2529,974,3,110,20230814,1264841.82,Active,3.05
2530,686,1,108,20230309,975068.31,Active,6.77
2531,595,4,106,20231124,-3324584.72,Active,15.12
2532,1843,1,104,20230813,1059125.95,Dormant,5.0
2533,1213,9,104,20231211,-1729628.52,Active,11.47
2534,1364,4,101,20240712,-6548515.78,Active,12.03
2535,1853,2,109,20240411,1399590.92,Active,3.82
2536,841,8,110,20230918,-5156865.98,Active,14.32
2537,1580,9,108,20230414,-4089277.72,Active,12.3
2538,1029,6,110,20231117,-6476288.4,Active,8.85
2539,421,10,107,20240122,5506583.14,Active,0.0
2540,1055,10,109,20240626,19020502.83,Active,0.0
2541,1729,6,106,20240618,-6792876.2,Active,14.83
2542,1170,3,103,20230323,1242825.3,Active,6.13
2543,1327,9,107,20240730,-6131704.2,Active,14.24
2544,823,8,101,20231203,-3286722.94,Dormant,10.04
2545,1562,2,107,20230918,1144746.02,Closed,5.6
2546,1836,1,108,20230808,288295.13,Active,6.64
2547,1571,9,110,20240811,-686732.31,Active,15.96
2548,1906,3,108,20240221,180877.05,Active,3.69
2549,1978,4,104,20230526,-3736021.91,Dormant,11.93
2550,13,9,107,20230731,-6587750.33,Active,10.81
2551,830,10,105,20241019,4364509.27,Active,0.0
2552,1097,4,102,20230529,-5412845.89,Active,10.28
2553,1408,10,101,20230901,3267390.71,Active,0.0
2554,858,8,101,20231223,-7951377.03,Active,12.99
2555,697,9,108,20240126,-1559314.81,Closed,11.26
2556,1087,3,105,20230612,348768.39,Active,7.11
2557,570,4,101,20230402,-5594129.12,Active,14.37
2558,1684,2,108,20230608,1087294.1,Active,3.5
2559,1762,1,107,20230302,951392.51,Active,7.29
2560,455,2,106,20240728,1324659.26,Dormant,5.37
2561,1554,1,102,20240517,570040.9,Dormant,6.83
2562,1190,3,109,20230624,140637.28,Dormant,3.01
2563,1587,1,102,20240415,714455.03,Closed,7.22
2564,845,5,101,20241101,-3597818.98,Active,8.86
2565,1289,9,101,20241216,-4164772.02,Closed,15.24
2566,135,8,103,20231108,-3246783.77,Active,12.47
2567,850,9,103,20230128,-5227691.81,Dormant,14.28
2568,1726,9,106,20231213,-6030514.02,Dormant,8.73
2569,938,3,109,20240126,761955.89,Active,5.61
2570,1158,3,108,20230508,947387.47,Active,3.4
2571,5,7,110,20241028,-205626.89,Dormant,36.95
2572,789,2,103,20230219,1199913.81,Active,4.83
2573,1142,1,109,20240802,201069.85,Active,3.08
2574,935,1,103,20231217,1491403.83,Active,4.9
2575,1808,5,105,20231213,-2191121.82,Active,10.95
2576,1291,3,105,20230108,501677.81,Dormant,5.35
2577,993,1,102,20240826,268785.42,Active,6.31
2578,1356,3,105,20231114,244297.13,Active,6.95
2579,1222,1,110,20230819,135947.14,Closed,7.17
2580,940,6,104,20230215,-121191.74,Active,12.63
2581,925,7,101,20230513,-74977.68,Active,30.78
2582,2,3,105,20231121,364182.29,Dormant,4.43
2583,1826,5,101,20230812,-2847848.08,Active,10.17
2584,524,9,102,20230827,-5614302.95,Active,14.61
2585,1596,5,101,20240427,-7768633.51,Dormant,15.05
2586,558,9,109,20241107,-1217618.06,Active,11.14
2587,926,8,104,20240616,-4166277.56,Active,10.57
2588,842,3,104,20231219,1441134.59,Active,4.04
2589,826,8,110,20240811,-6214929.52,Active,15.78
2590,1199,2,103,20240109,559876.98,Active,4.4
2591,1983,3,103,20230316,1122993.58,Active,7.28
2592,1075,7,103,20240217,-49735.67,Active,31.39
2593,23,7,107,20230320,-119446.54,Closed,41.4
2594,1166,10,107,20231107,4834557.48,Active,0.0
2595,1209,10,103,20231216,14905698.78,Active,0.0
2596,1504,9,104,20230802,-1761923.13,Active,14.14
2597,1772,7,109,20240926,-154430.36,Active,36.78
2598,384,6,107,20231229,-148240.57,Active,9.41
2599,354,1,109,20240620,1421343.15,Dormant,6.63
2600,1666,4,102,20231120,-2652596.45,Active,13.02
2601,1999,10,102,20231004,4291568.42,Active,0.0
2602,10,2,105,20230429,446938.77,Active,5.94
2603,956,7,103,20240813,-252022.73,Closed,37.04
2604,1960,5,104,20240305,-6830611.2,Active,15.03
2605,1156,2,104,20230217,451477.98,Active,3.08
2606,1178,8,106,20230815,-1260830.66,Active,13.27
2607,272,1,110,20230603,919733.44,Active,4.96
2608,1375,7,105,20231017,-47930.67,Dormant,38.15
2609,278,5,101,20240304,-2669576.84,Active,15.77
2610,114,9,103,20240225,-1906581.35,Active,14.74
2611,1910,8,107,20241010,-3453451.82,Active,15.57
2612,1932,5,109,20240404,-7250665.38,Dormant,11.51
2613,1165,9,101,20231110,-5209828.24,Active,14.93
2614,270,1,102,20241210,711313.25,Active,4.64
2615,6,8,110,20230907,-3297504.9,Active,9.25
