LoanID,AccountID,CustomerID,ProductID,SanctionDateKey,SanctionAmount,OutstandingAmount,EMIAmount,DPD,NPAFlag,Status
1454,2988,1161,6,20210131,1468767.79,1145832.95,19465.32,0,0,Standard
1455,2991,208,6,20221122,6344006.55,5510095.13,184435.13,60,0,Overdue
1456,2993,917,5,20221103,4605226.7,4511701.28,122982.37,0,0,Standard
1457,2994,199,8,20240319,6787142.36,2932763.96,82152.67,0,0,Standard
1458,2995,1619,5,20200603,5786953.39,2758734.45,111988.4,0,0,Standard
1459,2998,792,8,20230421,3113293.63,471285.61,75487.11,0,0,Standard
1460,3000,822,9,20220819,5619910.54,4917272.26,100433.54,30,0,Overdue
1461,3001,520,5,20231106,4203402.34,3431650.16,72297.16,0,0,Standard
1462,3005,1368,4,20240709,4944003.02,3279675.38,65178.54,0,0,Standard
1463,3006,410,5,20230421,3680044.45,2782643.34,89122.83,0,0,Standard
1464,3007,293,9,20220430,5946956.33,2676672.85,60764.97,0,0,Standard
1465,3011,783,9,20230106,4044687.33,2804896.42,80852.04,0,0,Standard
1466,3014,1352,4,20230915,1367786.22,609185.11,23913.96,0,0,Standard
1467,3015,662,9,20210227,7956667.07,7890674.86,235848.96,0,0,Standard
1468,3020,187,5,20220317,4892466.25,4251555.74,60024.7,90,1,NPA
1469,3021,458,5,20211108,8326175.41,4848865.46,163440.79,90,1,NPA
1470,3023,405,4,20210422,4607330.85,3423689.4,113532.61,0,0,Standard
1471,3024,1400,8,20210901,5009898.48,1326910.25,71566.53,30,0,Overdue
1472,3030,407,6,20230814,1628600.54,185948.25,40173.8,30,0,Overdue
1473,3032,1065,8,20231126,6920735.5,5832939.89,127514.88,0,0,Standard
1474,3033,1120,8,20230313,4127052.47,1645324.1,104923.77,0,0,Standard
1475,3034,624,8,20210710,5032586.67,2510035.35,84772.25,0,0,Standard
1476,3036,1060,8,20240109,4332586.67,3038522.09,102451.57,30,0,Overdue
1477,3038,1130,4,20200812,2218650.58,812008.66,52489.82,0,0,Standard
1478,3039,814,4,20240404,3133246.93,381749.93,70212.87,90,1,NPA
1479,3040,1459,9,20220623,819720.62,285756.23,10324.11,30,0,Overdue
1480,3041,794,9,20240620,7085360.71,998934.34,129617.21,0,0,Standard
1481,3042,291,8,20200226,5481701.23,2800253.31,98815.82,0,0,Standard
1482,3043,521,4,20230514,372441.65,302086.22,10653.04,0,0,Standard
1483,3046,1530,6,20230326,8173699.21,7261622.51,237922.87,0,0,Standard
1484,3047,1418,6,20230829,609679.5,580078.29,9490.04,30,0,Overdue
1485,3048,1959,6,20200628,529668.74,460974.19,9331.2,60,0,Overdue
1486,3049,96,5,20241217,8336095.23,3840987.65,209760.02,15,0,Overdue
1487,3050,1894,5,20221231,6255762.74,4701845.21,65382.57,0,0,Standard
1488,3056,1949,5,20231021,3614843.68,2345887.36,76242.48,0,0,Standard
1489,3057,1624,6,20240406,7153512.57,3091259.33,87296.53,60,0,Overdue
1490,3058,1721,8,20200511,7479946.99,4424033.17,85246.91,0,0,Standard
1491,3061,157,8,20220930,1591503.31,1305035.4,18857.74,0,0,Standard
1492,3062,363,5,20220531,3749988.68,3338540.72,56487.64,0,0,Standard
1493,3067,830,9,20231026,3754303.04,1747733.9,37720.45,0,0,Standard
1494,3069,1765,9,20200513,1272931.69,625760.81,23785.09,120,1,NPA
1495,3070,1493,9,20230817,2989973.02,749974.11,81037.51,0,0,Standard
1496,3072,1846,9,20210806,2354226.79,677326.55,49052.48,0,0,Standard
1497,3073,1649,4,20200607,5172600.04,2936547.53,88734.56,0,0,Standard
1498,3074,1506,5,20210502,649638.84,102012.99,14261.16,0,0,Standard
1499,3077,1702,4,20231212,3566064.86,3098074.42,106084.07,0,0,Standard
1500,3079,400,9,20220327,415596.42,102489.35,11675.18,120,1,NPA
1501,3080,1543,9,20210818,4082300.88,3047512.26,50286.6,60,0,Overdue
1502,3083,473,9,20240525,7913633.98,2553207.62,154829.87,0,0,Standard
1503,3084,145,6,20221111,2856197.72,1566986.76,40005.06,0,0,Standard
1504,3086,1783,8,20230821,3421465.16,638956.81,91362.57,15,0,Overdue
1505,3090,151,9,20240829,8743325.96,8605689.06,258700.71,0,0,Standard
1506,3092,1453,4,20230123,4852508.2,3891782.79,66337.46,15,0,Overdue
1507,3094,1153,6,20231013,5782796.04,5431080.22,82360.79,90,1,NPA
1508,3098,1800,9,20211122,2650822.05,1549131.3,40821.43,0,0,Standard
1509,3100,1515,4,20240422,1273519.16,676656.1,24763.33,0,0,Standard
1510,3101,1166,8,20230919,4346627.26,3404820.92,53628.56,0,0,Standard
1511,3102,538,4,20230801,752124.39,175078.42,11202.28,30,0,Overdue
1512,3105,1815,4,20200209,4081483.7,3394999.7,44679.22,0,0,Standard
1513,3109,743,8,20221031,3376040.26,1001899.23,72900.08,0,0,Standard
1514,3111,21,5,20230626,2720530.61,1560327.69,77638.23,0,0,Standard
1515,3113,407,8,20241210,7939376.48,3249675.43,106871.67,60,0,Overdue
1516,3115,1874,6,20220610,6163910.71,3235762.63,132606.37,120,1,NPA
1517,3117,959,4,20210422,2731230.01,1292922.75,53463.74,0,0,Standard
1518,3118,1139,6,20241013,4239785.67,1274413.57,120174.14,0,0,Standard
1519,3122,968,4,20211010,4639614.93,2247787.34,126010.19,15,0,Overdue
1520,3126,773,4,20230907,7436628.46,1382118.58,82993.21,0,0,Standard
1521,3127,215,9,20230721,6197033.54,2641111.44,139796.58,30,0,Overdue
1522,3128,356,6,20240528,2151055.15,1835043.62,43444.12,60,0,Overdue
1523,3130,1812,9,20201101,1777641.84,249168.67,25146.18,0,0,Standard
1524,3131,865,4,20220702,632123.51,516542.34,10117.24,0,0,Standard
1525,3132,1438,8,20241118,3923801.22,2001653.37,99943.11,0,0,Standard
1526,3133,259,9,20210628,523037.16,263603.28,10825.39,0,0,Standard
1527,3136,912,9,20230829,8321697.34,7211243.03,221070.94,0,0,Standard
1528,3138,1493,4,20230823,4478967.25,3754310.33,93835.13,0,0,Standard
1529,3140,1969,4,20221020,8421497.55,4886364.24,154737.35,0,0,Standard
1530,3142,1276,9,20200805,4716797.16,3867177.0,91348.54,0,0,Standard
1531,3144,995,4,20240829,349067.2,327789.06,8744.17,0,0,Standard
1532,3146,1541,5,20221111,6471287.01,3192643.48,140003.51,0,0,Standard
1533,3149,1927,6,20240813,3638630.07,599790.65,89963.05,0,0,Standard
1534,3150,914,8,20231008,175863.26,93651.72,3351.52,0,0,Standard
1535,3152,1850,4,20210901,8929700.12,1993616.88,90852.4,0,0,Standard
1536,3153,566,8,20240705,4005900.09,1770367.2,61722.72,0,0,Standard
1537,3155,1430,6,20200124,3203951.19,462834.65,42333.82,0,0,Standard
1538,3156,369,8,20220614,2545309.75,2487020.37,65935.35,90,1,NPA
1539,3157,1595,9,20200812,6774414.36,4618419.72,199573.9,0,0,Standard
1540,3158,1553,9,20220301,6956699.98,708421.9,170857.63,0,0,Standard
1541,3162,356,6,20220517,306239.91,227233.78,9046.32,0,0,Standard
1542,3163,1401,9,20200109,6919557.58,1568500.85,159430.7,0,0,Standard
1543,3164,1189,6,20211016,8936230.29,5614912.15,179930.8,15,0,Overdue
1544,3165,1562,8,20241128,581189.25,480740.28,16538.15,30,0,Overdue
1545,3167,1724,9,20211206,1758545.5,299430.24,46403.34,90,1,NPA
1546,3168,1061,5,20211122,1901220.84,1466420.44,41421.56,0,0,Standard
1547,3169,1316,6,20210215,1359013.62,759626.26,19641.46,0,0,Standard
1548,3172,1669,9,20230312,342741.12,173156.25,8451.03,0,0,Standard
1549,3174,1247,9,20210503,132294.44,127617.58,3054.73,0,0,Standard
1550,3177,188,9,20240918,1833401.7,557915.49,28010.86,15,0,Overdue
1551,3180,1607,9,20200610,5617642.29,3661721.29,159022.48,0,0,Standard
1552,3181,391,8,20240117,2557482.23,1181874.52,41670.96,0,0,Standard
1553,3183,86,4,20230509,1382739.17,530381.68,30316.06,0,0,Standard
1554,3184,1434,6,20200601,5690638.45,599357.26,85167.67,30,0,Overdue
1555,3185,1492,5,20210515,1803141.11,1564973.08,36650.97,60,0,Overdue
1556,3187,48,4,20230502,2887768.04,2602794.75,62147.88,0,0,Standard
1557,3188,1053,6,20220423,2126474.79,337297.5,23893.4,0,0,Standard
1558,3189,1282,9,20210108,8840013.1,5487525.79,135185.31,0,0,Standard
1559,3190,980,5,20230704,3178547.73,1653301.09,56455.57,0,0,Standard
1560,3191,1296,6,20210418,2507794.33,1846477.35,34300.41,30,0,Overdue
1561,3192,781,8,20200822,8873744.44,5737372.03,184278.25,30,0,Overdue
1562,3193,911,4,20241127,8780629.58,1548881.59,196540.23,0,0,Standard
1563,3194,1487,9,20240625,5952252.66,1580686.56,145957.99,0,0,Standard
1564,3196,1221,5,20240605,6359009.97,2100334.44,71315.07,30,0,Overdue
1565,3197,1344,6,20231003,3033757.98,2080618.37,58156.98,0,0,Standard
1566,3198,1017,6,20210505,8397858.42,2896456.21,184297.64,0,0,Standard
1567,3199,986,5,20220806,6016430.93,1503574.28,93036.93,0,0,Standard
1568,3200,1611,4,20240907,6860450.97,2372345.0,78573.09,0,0,Standard
1569,3204,1949,9,20200202,5381225.72,705469.52,160281.56,0,0,Standard
1570,3207,1170,8,20240518,901277.64,734091.08,24918.65,0,0,Standard
1571,3208,1188,4,20230525,8043987.22,6843917.66,101080.2,0,0,Standard
1572,3211,6,9,20211229,7964266.07,1749772.3,212844.86,0,0,Standard
1573,3212,1277,6,20221005,1116011.93,274314.09,15945.51,15,0,Overdue
1574,3213,138,4,20230617,7066872.41,5269939.54,75640.0,0,0,Standard
1575,3216,1660,5,20220514,3413019.09,2773524.46,93295.58,0,0,Standard
1576,3217,639,8,20240529,4021922.53,2447892.39,62405.42,0,0,Standard
1577,3221,1291,9,20220519,3792311.23,991030.19,91492.52,90,1,NPA
1578,3223,1521,4,20221021,8972421.44,4812500.68,151455.62,0,0,Standard
1579,3224,1477,4,20211126,3223341.87,840641.59,83634.85,0,0,Standard
1580,3228,1396,4,20200705,7044707.16,2422768.26,163148.32,90,1,NPA
1581,3229,254,9,20221116,4827333.6,4207929.01,143960.24,0,0,Standard
1582,3230,694,5,20240910,7529129.03,6978892.05,180375.93,30,0,Overdue
1583,3231,93,5,20230323,4821210.41,2461310.99,140295.94,0,0,Standard
1584,3232,814,4,20240821,2600775.38,1515845.84,33832.8,0,0,Standard
1585,3233,82,8,20231117,5817065.53,4572213.95,165859.36,0,0,Standard
1586,3234,1551,6,20241227,5790362.91,4980063.48,128315.74,0,0,Standard
1587,3239,1243,8,20211024,6141597.92,5782782.06,139180.79,0,0,Standard
1588,3248,1,9,20230527,7375280.46,939797.4,100402.46,0,0,Standard
1589,3249,219,5,20240130,5867127.45,2973998.74,175589.03,0,0,Standard
1590,3250,110,8,20230606,792962.79,404389.32,15257.55,0,0,Standard
1591,3252,1634,5,20200120,3578409.36,1132763.86,61611.0,0,0,Standard
1592,3253,1565,9,20240920,3312140.78,1139705.53,36290.41,0,0,Standard
1593,3255,727,4,20231020,2392610.21,673272.6,28934.74,90,1,NPA
1594,3257,1738,4,20210823,3611666.22,1615820.7,65654.12,30,0,Overdue
1595,3260,1411,8,20200614,5633518.03,911860.11,121428.29,0,0,Standard
1596,3264,255,9,20220414,6677007.61,1548484.63,119687.78,0,0,Standard
1597,3267,1983,5,20240427,7570237.36,2694971.1,127733.0,0,0,Standard
1598,3269,166,8,20240412,4103463.49,2414969.22,88065.33,0,0,Standard
1599,3273,425,4,20220316,3386717.23,2544774.16,66428.71,0,0,Standard
1600,3274,719,5,20220415,7364559.96,1282564.78,132572.77,0,0,Standard
1601,3275,1129,5,20240731,3463498.38,784989.15,37384.88,0,0,Standard
1602,3280,171,8,20200502,618377.12,154303.03,13316.52,0,0,Standard
1603,3282,1889,9,20240104,4533236.58,1133056.66,88508.19,0,0,Standard
1604,3283,1157,4,20231021,6006077.61,1381635.19,138264.41,0,0,Standard
1605,3284,1017,4,20230318,1119709.8,401575.66,15747.51,0,0,Standard
1606,3288,999,9,20201121,5552890.29,2086942.49,79097.28,60,0,Overdue
1607,3289,1911,9,20230518,1102247.84,152318.19,13326.43,90,1,NPA
1608,3294,242,6,20200104,171972.22,124813.13,2326.59,0,0,Standard
1609,3296,645,6,20200109,2821457.9,1579099.08,64769.1,0,0,Standard
1610,3298,1763,8,20240119,4105120.2,601911.97,77044.43,0,0,Standard
1611,3299,119,5,20231224,1808535.88,421116.61,47038.26,0,0,Standard
1612,3308,1858,6,20221108,5571658.28,3848735.4,78268.6,0,0,Standard
1613,3309,222,4,20221011,2539075.3,740324.79,50575.23,0,0,Standard
1614,3310,1500,8,20200529,6948175.02,5861867.66,100692.76,0,0,Standard
1615,3311,730,6,20201119,4080999.61,2627567.84,64607.42,0,0,Standard
1616,3313,1253,5,20221226,1395414.75,755422.81,14075.9,0,0,Standard
1617,3315,1984,4,20201212,8438192.39,5028853.56,107557.53,0,0,Standard
1618,3316,89,9,20201104,3648448.04,506867.88,44912.69,30,0,Overdue
1619,3320,784,9,20220209,1635246.37,259981.71,16701.7,60,0,Overdue
1620,3322,978,4,20240131,4007458.47,2789087.38,63777.27,30,0,Overdue
1621,3323,691,9,20210724,5937537.29,1784172.65,172614.49,0,0,Standard
1622,3324,440,4,20230706,8482288.69,7323681.13,170887.92,0,0,Standard
1623,3325,10,4,20210227,4571470.52,4218459.28,129452.67,0,0,Standard
1624,3327,1431,9,20231129,1580931.7,370214.88,16491.52,0,0,Standard
1625,3329,1978,9,20240325,8894160.54,7050028.38,160251.35,15,0,Overdue
1626,3330,1509,9,20220707,7556107.63,2063541.58,188853.67,0,0,Standard
1627,3331,126,5,20240712,7863971.07,6577816.79,193199.98,180,1,NPA
1628,3332,1727,5,20240714,6253104.17,5479996.78,171707.21,0,0,Standard
1629,3333,497,9,20240815,7586665.75,1107414.73,85463.85,0,0,Standard
1630,3335,1046,4,20200128,7130788.67,4215299.69,180257.68,0,0,Standard
1631,3339,79,5,20230919,5736125.37,4737178.02,99652.09,0,0,Standard
1632,3342,1909,9,20200831,6215307.98,2266946.29,119522.22,15,0,Overdue
1633,3343,543,9,20200913,4247624.48,2111518.2,71366.38,0,0,Standard
1634,3344,176,5,20230303,3233055.51,2031691.02,79613.61,0,0,Standard
1635,3346,917,4,20210429,1243128.68,1052859.34,21443.62,0,0,Standard
1636,3347,361,4,20210412,1894473.21,1438608.01,21429.41,0,0,Standard
1637,3348,1113,9,20220122,8219929.78,4610682.05,153603.49,0,0,Standard
1638,3352,1600,6,20231231,8596903.77,2130234.79,187328.64,15,0,Overdue
1639,3353,998,9,20231201,7352610.49,5659037.6,87749.19,0,0,Standard
1640,3354,1612,8,20210722,8388472.31,1682479.88,147186.52,0,0,Standard
1641,3356,752,8,20230903,2156515.42,516676.79,50098.02,0,0,Standard
1642,3357,47,9,20231112,2100089.23,615310.58,43058.09,120,1,NPA
1643,3358,886,5,20230416,3206305.78,1671143.37,52147.66,30,0,Overdue
1644,3359,1800,5,20211127,3352346.02,2405170.51,99317.89,0,0,Standard
1645,3364,1074,8,20230412,8649773.39,7223241.17,175569.57,0,0,Standard
1646,3365,1453,6,20210503,3452621.1,1059252.35,101250.98,0,0,Standard
1647,3369,219,5,20221104,8523525.13,1753565.33,208156.54,0,0,Standard
1648,3372,1750,9,20220713,3336786.92,2228615.06,42066.46,0,0,Standard
1649,3374,869,9,20231015,8210511.42,5501930.37,176536.39,0,0,Standard
1650,3376,660,4,20200223,2446171.13,2267053.29,48003.9,0,0,Standard
1651,3377,1876,9,20210516,4487171.35,3968223.23,66316.32,0,0,Standard
1652,3379,1635,9,20210128,2360675.6,1460209.43,57596.1,0,0,Standard
1653,3380,1228,4,20221208,694733.53,333206.95,9162.83,0,0,Standard
1654,3382,1492,4,20200802,8915585.79,5066948.42,215706.4,0,0,Standard
1655,3384,68,5,20210622,6168672.12,862924.06,148322.61,0,0,Standard
1656,3385,1152,4,20211007,4866649.04,1000459.88,133750.07,0,0,Standard
1657,3386,462,4,20230623,4878601.85,528763.93,100011.42,30,0,Overdue
1658,3388,1274,5,20200824,8330517.75,1919097.89,102374.77,0,0,Standard
1659,3391,688,8,20241117,8229209.89,2828290.63,183039.04,0,0,Standard
1660,3393,1630,9,20221129,7152564.87,4915822.9,191892.71,0,0,Standard
1661,3394,280,8,20210429,4153928.51,3436905.66,121758.36,0,0,Standard
1662,3395,59,4,20230913,6884071.39,2749742.93,132742.08,0,0,Standard
1663,3396,73,5,20220602,3532757.69,784730.11,66335.84,0,0,Standard
1664,3398,1229,6,20240802,4795018.91,3608693.95,105366.57,0,0,Standard
1665,3400,145,5,20221216,5787467.11,3079570.2,159993.12,0,0,Standard
1666,3402,1362,6,20200626,3383599.52,1511127.52,91238.53,180,1,NPA
1667,3406,522,6,20240702,7983219.51,7231661.32,97871.64,60,0,Overdue
1668,3408,1739,9,20231019,4429020.46,3629788.65,118032.3,0,0,Standard
1669,3409,1247,8,20220314,1005522.82,529517.85,11106.5,15,0,Overdue
1670,3410,258,8,20240123,3429074.09,1852128.57,73222.05,0,0,Standard
1671,3411,911,9,20210309,8242881.12,1405848.43,90168.38,0,0,Standard
1672,3414,1063,6,20211214,4316675.89,472276.28,56671.63,90,1,NPA
1673,3415,1959,5,20240724,8416860.02,7790937.02,251484.89,0,0,Standard
1674,3417,1819,5,20201220,5649998.63,1608675.18,97002.31,0,0,Standard
1675,3419,1203,9,20220802,5238388.83,2684962.42,117386.1,0,0,Standard
1676,3420,1537,4,20200820,8189925.86,5891713.46,177949.4,15,0,Overdue
1677,3421,1208,9,20220305,3075092.99,2669807.53,45443.41,0,0,Standard
1678,3426,1958,4,20230824,7238446.62,4163481.97,77574.33,0,0,Standard
1679,3427,77,4,20230717,4397834.9,855105.75,56292.34,0,0,Standard
1680,3429,1447,9,20230813,2425217.76,987029.59,54105.9,15,0,Overdue
1681,3434,538,4,20200824,2739224.16,2635225.1,71467.37,180,1,NPA
1682,3436,1861,9,20240211,5925673.4,4223086.15,161474.95,0,0,Standard
1683,3438,1373,6,20240804,726959.04,629803.98,18277.41,60,0,Overdue
1684,3442,1411,6,20240802,530519.37,274124.38,13381.33,60,0,Overdue
1685,3443,855,4,20210522,1858607.75,839881.32,26530.44,15,0,Overdue
1686,3445,1287,6,20241107,8504461.1,6856278.82,110367.68,0,0,Standard
1687,3447,1215,5,20211126,8481977.6,3264597.18,251995.2,0,0,Standard
1688,3449,1781,6,20220110,660644.83,267514.9,6631.03,0,0,Standard
1689,3452,1033,9,20220516,2739595.12,850895.45,38623.83,30,0,Overdue
1690,3456,1960,4,20241006,3784520.12,612553.92,45539.65,0,0,Standard
1691,3458,1570,6,20240907,2763578.43,547337.62,82199.56,0,0,Standard
1692,3459,277,4,20230601,4220465.28,3723211.99,55152.54,0,0,Standard
1693,3460,1393,5,20221006,457188.29,276952.02,11035.02,30,0,Overdue
1694,3461,44,4,20200122,2071395.63,836142.8,42731.21,0,0,Standard
1695,3462,984,5,20220307,4482335.4,1009469.08,111595.75,0,0,Standard
1696,3463,1219,9,20200115,7978394.52,1986281.03,230931.73,0,0,Standard
1697,3466,1394,8,20211126,5192627.29,4793261.85,110966.07,0,0,Standard
1698,3467,1578,6,20200815,2261456.7,906453.9,48189.19,0,0,Standard
1699,3468,1352,9,20230605,1326082.98,504072.2,28401.77,15,0,Overdue
1700,3469,402,4,20210825,2452237.54,2248072.17,46777.2,0,0,Standard
1701,3471,1532,9,20201205,4104374.55,2649496.48,41154.47,0,0,Standard
1702,3476,1506,8,20221231,5521957.58,3541457.44,99628.44,0,0,Standard
1703,3477,485,4,20200926,1788317.83,586818.2,36406.03,0,0,Standard
1704,3479,1723,5,20210211,4915599.43,2962400.99,72648.83,120,1,NPA
1705,3481,885,4,20221017,1407125.34,582848.24,27187.09,0,0,Standard
1706,3482,1634,4,20230828,3794014.71,2969393.07,84726.2,15,0,Overdue
1707,3484,848,9,20210325,3757249.07,3501062.51,88488.62,0,0,Standard
1708,3485,887,6,20200927,7480363.4,4897688.88,97177.07,0,0,Standard
1709,3486,1372,9,20240409,2255222.31,411927.38,23381.25,0,0,Standard
1710,3487,1635,9,20230823,8774201.09,2619016.83,127013.49,0,0,Standard
1711,3488,1290,6,20241124,5713814.26,2105830.24,115186.01,0,0,Standard
1712,3489,1223,9,20240308,291889.13,149768.49,6309.25,15,0,Overdue
1713,3490,1200,8,20240926,3276059.19,1987884.04,80770.06,90,1,NPA
1714,3491,1442,9,20230828,1134473.5,614811.67,12918.18,0,0,Standard
1715,3495,1238,8,20201219,7549778.17,3641513.26,183946.32,0,0,Standard
1716,3496,1866,9,20220310,3484622.32,944900.61,40820.83,0,0,Standard
1717,3497,853,6,20240427,7504661.57,1626010.82,221500.65,15,0,Overdue
1718,3498,411,8,20221008,7807177.78,6266834.75,109904.8,90,1,NPA
1719,3499,993,6,20221216,8554589.38,3081264.38,92404.53,0,0,Standard
